"Shelley","B001EQ4RWQ","Depending on what I put it on, this sometimes seems really nice and other times the nasty aftertaste hits.  They've sure tried hard with this; I count at least 5 different sugarless sweeteners.  And it flows just like normal syrup, that's a plus.  But there's no way you'll get away with sneaking this product on the unsuspecting.  It is a nice option for the dedicated low-carber.The upside is that your kids will NOT sneak this to make chocolate milk and leave you with an almost empty bottle in the fridge.","3.0","Unpredictable taste","1392681600"
"csm","B001EQ4SHK","It's fun to go antique shopping and find the old tins this Hershey's cocoa used to come in - that's how long it's been around and how awesome it is to use!  Been using it in our family for over 100 years, great grandma, grandma, mom and now me - there really isn't a thing you can't make with this stuff.  If you're a true chocolate junkie, this is your ""man.""  Or, even better, if you can find the Special Dark variety that is even more amazing.  Hershey's does a great job on this product - makes a terrific pan of homemade hot chocolate too - just use milk and sugar, heat it up on the stove, and add about 3 tablespoons of Hershey's cocoa.  You can get into some SERIOUS trouble with this stuff!  Great stuff, adds that extra chocolate ""zip"" to all of your recipes. HIGHLY, HIGHLY, HIGHLY recommend!","5.0","The best!","1379980800"
"Fiona","B001EQ4SHK","I'm not a fan of Hershey's chocolate bars (a little too waxy for my tastes) but this cocoa is extremely good, it is unsweetened so we can add the sugar we prefer and it's just the dry cocoa so we can add our own 'wet' ingredients like the full fat creams et cetera. If you're looking for basic unsweet cocoa this is perfect.","5.0","Great Cocoa!","1394755200"
"hydra","B001EQ4W1C","these are always in my purse - I don't go anywhere without them,. leaves your breath super fresh and minty. but be careful if you consume 2 or more in a short period, your tongue gets blue from the blue dyed crystals!","5.0","love these!","1370995200"
"granny","B001EQ4Z96","I use this flavoring almost exclusively for a cherry nut nugget cookie at ChristmasI make about 16 doz for my family.  One of our favorite.  Recipe about 40 yrs old.No complaints.  Very pleased with all the flavoring/spices I have bought at Amazon.","5.0","Imitation almond extract","1359849600"
"HR","B001EQ4Z96","I paid a fraction for this in comparison to what I pay in the grocery store for a small bottle of McCormik Banana Extract. I use this for banana muffins. I also buy the large bottle of vanilla extract as well.","5.0","Super low price for what you get in the small grocery store bottle","1386806400"
"cb","B001EQ51NA","This was BIG hit on our family. It was very meaty and not overly spicey! Both the husband and kids said - please buy this !!!","5.0","Very Good!","1211846400"
"Kendra","B001EQ51NA","I really enjoy good beef jerky.  However, since I found a Brazilian brand of beef jerky that is sold in my local Kroger, nothing else matches up.  I received a sample of Mr. Z Premium Beef Jerky, Teriyaki flavor.  I usually really like Teriyaki flavor, but this one was a bit too mild and not very flavorful.  In addition, the pieces I tried were very very tough and cut with the grain rather than against the grain.I didn't enjoy it too much at all, but my 11 year old son enjoyed it quite a bit and finished the bag.  He isn't too particular, though, and hasn't had any beef jerky that he's disliked so much he wouldn't finish it.Recommended if you don't have a particular brand that you compare all beef jerky to and if you find this one at a reasonable price.The best jerky ever is World Kitchens Brown Sugar Beef Jerky, 16-Ounce Bags (Pack of 2). I've tried this flavor and the teriyaki, and it's just great.I gave this jerky 3 stars for taste and texture alone.  I usually pay a lot of attention to the item's ingredients. I failed to do so this time.","3.0","Average Beef Jerky, but my son liked it a lot.","1211932800"
"nychen","B001EQ51NA","I love jerky, I've had the best from Asian markets and to compare Mr. Z Premium Beef Jerky Original Flavor, I'd say that this is not near good enough. At first bites, the jerky is dry and somewhat hard, you have to give it a thorough chew for some juice. The original flavor doesn't taste that delicious, but it does have a decent tangy taste and you sort of want more than one after the other.Packaging is with a zipped top and portable size plastic bag.","3.0","A bit dry and chewy goodness...","1213142400"
"kgj","B001EQ5428","We have tried all of the different blends that Starbucks has to offer, and we always come back to the Caffe Verona.  It is dark, smooth and sweet all at the same time. A great cup of coffee if you like it strong.","5.0","Starbucks best coffee","1348099200"
"john","B001EQ54GO","I cannot find this in any of my local stores and my wife who is Italian loves this. I typically make it with home made chicken stock and add onions carrots peas and a bit of fresh Parmesan at the end. I tend to make it as a soup which is a wonderful quick healthy meal on a cold winter evening.And the price is incredible for pastas of similar quality.","5.0","Hard to find","1384819200"
"anon","B001EQ54IM","The price was great for the number of bags I received. I love Starbuck's but the price is a tad bit steep and when I found this I just ordered it.","5.0","Starbuck's Verona Coffee","1394236800"
"csm","B001EQ55PE","This coffee has been around for so long, that I've lost track of when it was first produced.  Originally a product of the old A&P; grocery stores, it has LONG had a reputation of just very amazing coffee at a very reasonable price.  I am SO very glad that I found it again at our local Kroger store, and since they kept selling out of it, all of the other grocery stores around here decided to stock it as well.  Even the variety store that begins and ends with a t.All that to say that we buy this whole bean exclusively, grind it by the pot every morning, and just sit back and enjoy that incredible aroma and flavor that we have for most of our lives.  Our parents, our grandparents, and their parents all enjoyed this coffee.  It's a very long family tradition, one that I certainly won't be breaking anytime soon.  Just an amazing cup of coffee, EVERY time.  Highly, highly, highly recommend!","5.0","Incredibly fresh, flavorful coffee!","1343606400"
"happy","B001EQ55RW","I was introduced to this product several years ago from a cousin who likes healthy and delicious foods too. I have never been without it since then and recommend it highly. It has healthy nuts and dark chocolate without all the calories of regular sweet chocolate candy.Emerald Cocoa Roast Almonds, Dark Chocolate, 11oz Canister (Pack of 4)","5.0","Must have on hand.","1350864000"
"Jennifer","B001EQ55RW","Unfortunately, Emerald chose to add two toxic ingredients that my family avoids. I was very disapointed to see acesulfame potassium and sucralose listed in the ingredients.","1.0","I actually LOVE the tast of these.","1329955200"
"Kendra","B001EQ55RW","If you're like me, sometimes you might just crave the taste of chocolate, despite the fact that you really know you shouldn't eat any (assuming it's not on your eating plan)!Well, if that's the case, than these Emerald Cocoa Roast Almonds will alleviate those cravings while providing a healthy snack chock full of protein and healthy fats.I only ate 5 of these almonds and was completely satisfied. The cocoa has a subtle, yet tasty, chocolaty flavor and the almonds tasted fresh.My son, though, really enjoys these nuts and eats 'em by the handful.  This is a good product I'd completely recommend.","5.0","Tasty snack!","1211932800"
"Malvin","B001EQ55RW","Diamond Foods is the company that for nearly 90 years has been ubiquitously marketing its quality packaged nuts throughout the world. The Emerald product line was started by the company in 2003 to market their products to a more upscale consumer segment, where Emerald trades on the particular hipster, dinner-party image that their products sometime bring to mind.Emerald roasted almonds come packaged in durable 11-ounce canisters with screw-on tops to help keep the product fresh (and, it should be noted, indented sides so that one's hands can easily grasp the container even if one has previously imbibed a few cocktails). Sampling the contents, I was not disappointed; I found the almonds to be as flavorful and addictive as they can be. Interestingly, Emerald also chose to provide a variety of flavoring options such as dark chocolate to help keep things interesting for us. Bravo!The bottom line is that if you like almonds, buying the Emerald product should be an easy decision for you to make. Highly recommended!","5.0","An easy decision","1211328000"
"reviewer","B001EQ55RW","I like to snack on almonds for their health benefits but these are good snacks regardless!  The chocolate is a powdery, light coating so not overpowering (not ""chocolate-covered"") with a distinct dark chocolate flavor. Very tasty, nice texture, all-around good snack!","5.0","Very tasty","1395532800"
"yh","B001EQ55RW","I don't like them, but I am giving a 3/5 because I thought i was buying chocolate coated almonds (not roasted). It's a matter of taste, i am sure other folks might love them.","3.0","maybe just my taste, i don't like them very much","1383091200"
"alaska","B001EQ55TU","High in protein, antioxidants, magnesium, phosphorus, zinc, calcium and fiber, low in carbohydrates and saturated fats, almonds are an ideal snack.  These Marconas are especially tasty, not overly salty and somewhat less fibrous than your garden (forest?) variety almonds.","5.0","an extraordinary nutsnack","1219449600"
"Tanzina","B001EQ55YU","These nuts make for a great snack throughout the day -- only problem is that you easily run out of them when your whole family is snacking along with you! Tasty and a good price for the amount you get.","5.0","Absolutely Delicious and a Great Value","1366761600"
"char","B001EQ582E","purchased this item-comes in lg. tins of three-one was opened -called and they replaced the item right away-very fast service! Polite customer rep-Was a very great buy-Love amazon, they work hard to please you. I've been with amazon for over 5 yrs. and have always been happy with thier service","5.0","great product-great price","1328313600"
"joan","B001EQ5AVI","I think that this entree is unbeatable with respect to ease of storage, and that it competes favorably against frozen TV dinners in all other respects, as well.  I don't think that you can go wrong trying these--even if you don't consider them the best fast-food alternative you've ever eaten, you can profitably tuck them away as ""emergency preparedness"" essentials!","5.0","Hormel Compleats Roast Beef & Mash Potatoes","1261008000"
"bookreader","B001EQ5BQW","These sugar cubes are so good that you can just snack on them.  They have a sugar cane taste, if you have ever chewed on a real sugar cane you might agree that these are a step-up as you get all the flavor without the the work.  I hope Amazon keeps these on a S. and S. as we go through three bags in month with ease.","5.0","BEST TASTING SUGAR CUBES","1398816000"
"yeems","B001EQ5D6U","I was just starting to think about healthy foods, granola, fiber etc, and I already tried the ""Cascadian Farms Maple Brown Sugar Granola Cereal, 17-Ounce Boxes (Pack of 5)"" which isn't as healthy and great tasting as this!!  If you know about Weight Watchers points, you'll know what I'm talking about next.  I have one of those Weight Watcher cards from a few years back *ahem* and I calculated that 1 cup of this is only 2 points.  (The granola cereal was 3/4 cup for 4 points)I didn't think they could make such a good cereal with such low points!  It's those 9 grams of fiber!  I love it!FYI - I paid $6.72 (with subscribe and save) for a box of 4.  I like to post what I paid to help others in their decision at the time of purchase since prices change so frequently here.HAPPY EATING!","5.0","LOOKING FOR HEALTHY AND FLAVORFUL?  STOP HERE!","1296950400"
"Angela","B001EQ5DO2","I've almost finished the bag (with help!), its been about a month so far, and I've only hit 4-5 unopened kernels and just popped them open with a nutcracker. The level of salt is delicious and these make a great afternoon snack.","5.0","Very few unopened, great taste","1380672000"
"Elizabeth","B001EQ5EJQ","For the last few months I have been changing my diet to make it more healthy. I also have been educating myself about what is healthy. I'm a bit OCD when it comes to researching things. So I took a lot of time to check out this product. First I found that walnut oil itself is very healthy. Next I research this particular product and found that it is made the best way to ensure that the health benefits stay in the oil.The oil is great tasting. I use one tablespoon a day on my salad usually. It adds a great taste to it. I know based on the color, aroma and taste that it's a high quality product. I am very happy with this purchase and will purchase more when I run out.","5.0","Great tasting and healthy too","1361491200"
"Heather","B001EQ5EJQ","I'm on my second order of this. It makes food taste better! I like it on salad. Mixed with olive oil, its also great for roasting vegetables. It gives them a nutty taste that's pretty great. Good for your heart too.","5.0","not for oiling walnuts","1384128000"
"MnM","B001EQ5EJQ","The toasted flavor is so much better than regular walnut oil; the price is the best I can find and we store it in the fridge for longer life.","5.0","Great flavor","1297814400"
"Nilla","B001EQ5FO0","I bake all the time. I purchase vanilla extract by the gallon.  I use it frequently but extract doesn't contain those attractive little specks of vanilla beans.  I love to see those specks in my vanilla bean buttercream or cake!  I DO also have vanilla beans but they are expensive and sometimes I just don't feel like slicing one and scraping the seeds out.  Since I bake so often, these little jars don't go far but it's a bit better because I get 3 in this deal.  This vanilla bean paste really adds a nice deep vanilla flavor.  I enjoy it alot.  I wish I could buy a gallon jar of this at a reasonable price!","4.0","Kind of expensive but delicious","1318464000"
"ghostrider","B001EQ5GU8","This coffee is ""fine ground"", you can get by with using less in your coffee maker or french press.  Very rich flavor.  First found this coffee in Vancouver, BC.  Can't find it in Tennessee, so thankfully Amazon carries this super coffee!","5.0","Better than Starbucks!","1226880000"
"Marcon","B001EQ5GU8","'Melitta 100% Colombian' seems to fall short of it's own promise. Its delicious scent even drifts into the next room when the can is first opened, but that first sip seems to be lacking. In spite of this drawback, this is still very good coffee, almost deserving of 4 stars - only if it had little more flavor. This 'Extra Fine Grind' also presents a challenge in brewing a stronger cup due to seepage of excess grounds pushing the standard filter beyond capacity. Overall though, this coffee remains as a good alternate on my short list of favorite 'canned' coffees.","3.0","Suberb aroma when first opened, but . .","1326758400"
"Bill","B001EQ5HRU","This is a after the United States Department of Agriculture certification of organic products, the taste is very natural, fresh. Hope the price will be cheaper.","5.0","Organic food, taste fresh and natural","1371340800"
"Roxy","B001EQ5HRU","I buy raw nuts to add them in smoothies and I find it more convenient to shop on Amazon. Besides, I think most items are a little more expensive at Whole Foods.I recently ordered these nuts for the first time and I am very happy with the quality. They were all fresh and tasted very good.If you consume them raw, do some research about soaking nuts. I haven't done it yet, but I understand that it's much better for digestion if they are soaked in water with salt and then dried.","5.0","Very fresh and delicious","1348876800"
"bbrown","B001EQ5IPQ","This is the BEST coconut water!!!!!  Can't get enough  : )  It has such a smooth and pleasing taste! Vita Coco is another wonderful product!","5.0","O.N.E. Coconut water!!!!!","1343606400"
"Honestly","B001EQ5IPQ","best coco water - plz bring back.i've been drinking it for the last 3-4 years and this ONE [only 1 liter pack] is really the best.unfortunatley, the manf. seems to have discontinued it - what a shame!the small size product is not at all good - only this one.hope this company gets some common sense and continues this product which was so good.-------------------ONE large - 5 starsONE small - 2 starsONE kids - 1 starZICO - upsets stomach - 2 starsVitaCoco - tastes awful - 1 starBluemonkey - 3 starsAmyBrian - 4 starsC2O - 2 starsnaked - 2 starsnirvana - 2 stars","5.0","best","1314835200"
"Amis","B001EQ5JLE","One of the most standard and widely available teas in the UK but poorly available in the USA. at least in my area.  We were delighted to find it for sale on Amazon.com and have been enjoying good strong cups of UK style tea ever since!Just remember that the tea pot should be warmed and the water boiling when you make it!  The British way is one bag for the pot and one for every person drinking tea but that may be too strong for some in the USA.","5.0","One of the best teas","1246838400"
"Eusebius","B001EQ5JLE","Many in my family are tea drinkers but I never cared for it.  One of them got me to try PG Tips and it has converted me. The tea is really flavorful and satisfying and believe me, there is no comparison to the regular brands you find in a supermarket. After starting off the day with a couple of cups of coffee in the morning (gotta have my cuppa joe), I now switch to PG Tips.  I also drink the decaf version in the evening.","5.0","Switched to tea because of PG Tips","1376006400"
"honeyb","B001EQ5JLE","I love tips  tea, cannot live without it. I specially love PG tips tea, it has unique flavor and taste, I love Ceylon tip to which is hard to find in the  local market. I am glad I found this product in amazon.","5.0","best tea","1399593600"
"Natasha","B001EQ5JLE","It is pretty awesome tea, and I do indeed recommend it.  I make it twice as strong and add cream.  It's delicious this way","5.0","I like this tea","1377734400"
"scwheeler","B001EQ5JLE","I never drank hot tea.  I am 50 years old, from the south until a friend of mine turned me on to British Tea.  Loved it. Problem was the only way to get it was to order it from England. You can't get it here in the states. Then I moved to Texas where Central Market is.  I found this tea and like it about as much as the Salisbury Brand. It's rich, full bodied. Not watery at all. Have me a cup every morning and sometimes(especially in winter, it's Texas you know) in the afternoon. Can't go wrong with this one. Now my teenage son drinks it too, he likes it better than coffee.","5.0","Best tea!","1312761600"
"iconoclast","B001EQ5JLY","PG Tips is one of our favorite teas when we want black tea. Rich flavor, good hot or iced.","5.0","Great British Tea at Great Price","1225411200"
"tarnation","B001EQ5JLY","Knowing I'm a black tea drinker, a friend sent me PG Tips as a gift. I won't drink any other tea for the rest of my life. I've had every tea, from Ahmad to Tetley, and nothing comes close. Tannic but not too dry, tangy but not bitter. It really is the best. No more searching!","5.0","PG Tips is Tops","1392595200"
"chris","B001EQ5JMS","Smooth, rich coffee.  I'm very selective when it comes to coffee.  I use Pilon to make expresso, capuccino, cuban  and in my drip coffee maker.  Everyone I've served it to has remarked on it's rich smooth flavor without aftertaste or bitterness.","5.0","Pilon coffee","1266969600"
"jon","B001EQ5JMS","This espresso has a very rich stong flavor without tasting burnt.  It is a bold flavor with a slight feel of the extract in the water.  It has a bit of a chocolaty feel and taste. (in my openion)  I enjoyed this coffee.","5.0","I am very impressed with Pilon","1348185600"
"bbrown","B001EQ5LT4","Received these delightful nuts today and absolutely love them!!!!  I have tried a LOT of different brands, but think these are the best!  Wish there was a little key attached to the can for easier opening, but not a big deal  : )","5.0","WONDERFUL peanuts!!","1376006400"
"Nilla","B001EQ5LT4","Delicous!  Crunchy!  Makes a great gift.  This is a huge can of peanuts. They were fresh, delicious and crunchy and not super salty.  Each peanut is a nice hefty size.  I really enjoyed these.","4.0","Great quality. Makes a wonderful gift.","1383868800"
"angle","B001EQ5NHE","spam, it can be used in so many different ways for lunch, nacks, you can cook with it, just a little heat and you have a whole different taste, it's great to keep around","5.0","spam classic","1369094400"
"angle","B001EQ5NJM","pack of 6, great if your a spam lover, either slice and eat as is or heat for a sand which, you an do just about anything with it","5.0","spam oven roasted turkey","1368921600"
"Bill","B001EQ5NL0","I really like spam, but I have to say that this one by it's self is just a bit to stong, unless you like tree bark.Cheese, smoke, bacon, regular, enjoy them all, but you got to cut up and mix this one with something like mac and cheese to tone down the hickory flavor.PS> this is not a bad review, just some information you might like to know.","3.0","Bit strong","1310083200"
"angle","B001EQ5NLU","love this product, can be used in many ways, heated or cold, put it in with your main meal or on a plate as a snack","5.0","spam with bacon","1369353600"
"angle","B001EQ5NMY","great, didn't no spam cam in different flavors, great with ANY thing, just cook up rice, pasta heat the spam for about 12-14 sec. mix in with it, it's good to go..........","5.0","spam with cheese","1357603200"
"Karola","B001EQ5OSM","My mom always used currants in baking! If you are British currants are a must have! Add to scone mix or any cake or pastry recipe. These were fresh and the six packed lasted. Well, I went through them fast because they were so good. I had them as a snack, in my cereal and oatmeal and used them in several recipes!  Good deal when delivered to my door!~K","5.0","Love Currants!","1395705600"
"ruks","B001EQ5OU0","There are only 12 pieces in a bag, and they are dry, not worth it. I will stick to ones that I find in local middle eastern or Indian grocery stores.","1.0","Too expensive and dry!","1245283200"
"MadPB","B001EQ5OVY","I got a 6-pack and I think we devoured two of the bags in the first 2 days.  I'm not normally a dried fruit person, sticking to things like craisins every now and then but not that much.  I thought these would be a nice healthy snack and I'm glad I tried it.The mix of fruits in there are fun and may keep me from being bored of having the same stuff, although now I'm interested to see what other mixes of fruits are out there.  It's like my mind has been blown with something new, and I like it.My one concern could be that I may have a slight intolerance to the fruits, or something in particular, because both days I had some, I had some slight stomach troubles that night.  But it may have been coincidence, and it really wasn't a big deal, but enough to make me notice.  I plan to experiment and see if it happens again the next time I indulge and eat half a bag in one sitting.","4.0","Good stuff - moist, not too sweet","1395100800"
"shea","B001EQ5PKE","If you like stevia this is great. I know it is an acquired taste. This is pure with no additives. I do recommend keeping the top on and poking a few holes with a pen, like other people have suggested. you only need a few dashes. I just bought this so I'm not sure how long it will last but I will definitely get this again. And amazon has the cheapest price.","5.0","great","1390521600"
"csm","B001EQ5Q3U","I've been drinking this tea for quite awhile now and well, I am thinking that they've weakened it a bit.  It just doesn't seem to get the full-body taste that it used to and boy, am I ever disappointed!  It is STILL, however, WAY better than Lipton, but I'm thinking nowadays, I'm heading towards Taylor's of Harrogate's golden variety to get a bit more strength out of my tea.  I just had this a couple of hour ago and had to use 2 bags.  It's still a wonderful blend, but I just think they've weakened it a bit.  DON'T WEAKEN OUR BRITISH TEA!  That said, I've just found that Tetley also makes a PREMIUM British Blend.  I'm off to buy a box of that now!","4.0","Really like this tea but I think they've changed it a bit","1366761600"
"mjs","B001EQ5Q58","Excellent price, bought while on sale on Amazon.  I used it to make iced coffee, which was very good because of it's stronger taste","5.0","Very good, slightly on the strong side","1372896000"
"Renter","B001EQ5Q58","I had never tried Coffee Bean & Tea Leaf before, as that chain is not local to me, but I had heard good things about it. This looked like a good deal and I'm so glad I took the chance because it's great coffee. This roast is a nice dark roast with some depth and a hint of sweet smoke, very easy drinking. I take mine with honey and it's fabulous that way. I think anyone who takes their coffee without cream would enjoy this. As a French Roast it's not as intense as some other brands out there. The closest I've tasted to actual French Roast in France (yes I have been there) is Joffrey's. Coffee Bean & Tea is not that smoky but I don't mind because it's delicious in its own right. This deal gets you a two pack of 12 ounces per pack. Highly recommended.","5.0","Excellent coffee, great deal","1350432000"
"csm","B001EQ5QW6","If you're looking for a more adult version for raisin bran, be sure to try this.  The flakes remain crunchy for quite some time, the raisins are larger and more frequent, and it's packed full of vitamins.  Great, great stuff, even my cat likes it so hey, you can't beat that!  We consume quite a bit of this stuff in our house.  Highly recommend!","5.0","Great improvement for Raisin Bran","1198108800"
"coldcalifornian","B001ESHOA6","Fresh, Clean, Natural. For such a large bag, a large majority of the nuts are undamaged. If you like raw almonds and want to save a little cash, I recommend these.","4.0","High Quality Nuts","1379289600"
"stefani","B001ET5Y4I","These were the freshest dried cranberries I have ever had. Great flavor. Not too sweet. Love that they are organic!","5.0","Quality","1359072000"
"meemee","B001ET5Y52","This product was dried up. These prunes are not as good as the Newman raisins. I will keep the product as I will stew them to make them plump.Will not order again.","1.0","Prune Rocks (as in stones)","1168473600"
"ringo","B001ET5Y52","As an occasional (but not, um..., regular) prune eater, I have found these to be my best trade-off between buying in bulk at the natural foods store (sticky prunes, never sure whose hands have been in them) and buying in smaller packages (waste of plastic, etc.). The bag has a ziplock closure, and goes right in the fridge after opening.The prunes themselves are soft and sweet. I agree with the others who warn about pits - it doesn't happen too often, but I have found hard shards. This isn't a dealbreaker, but I wouldn't give these to an invalid or toddler without cutting them open first.","4.0","Great prunes, convenient package, watch for pits","1252713600"
"1","B001ET63Z2","Shipping was very fast,(it helps that the seller lives about 30 miles from me), but most important for me, is that this is the best duck fat I've used so far.Also, the ingredient is ""duck fat"".......nothing else, just pure, delicious duck fat.","5.0","Best I've had so far.","1384041600"
"csm","B001EYUE2A","After trying about 6 different kinds of decaf coffee for the Keurig, I'm about to give up on finding one that is actually strong enough to be called coffee.  This one comes the closest, but I can't make a cup larger than the 8 ounce one because this, along with all of the others I've tried, cannot hold up to 12 ounces without becoming very, very watery.  This version in the regular is amazing, so I was keeping my fingers crossed that this version would be fine too.  Not so!  The flavor is amazing, however, very smooth, rich and just a hint of nuttiness.  It reminds of a long walk in Vermont during autumn.  I love the taste, but this decaf still needs some work.","4.0","Good flavor, but a bit weak","1376784000"
"Elizabeth","B001EYUE5C","Coffee tasted good (was definitely a light roast though), but it wasn't as strongly flavored as I had hoped. Good coffee though for the price.","4.0","Good","1373068800"
"Maggie","B001EYUE5C","First time I ordered this flavor and it is one of my favorites.  You can taste the coffee through the flavoring.","5.0","Awesome flavor","1355875200"
"maureen","B001EYUE5C","I like this coffee a lot. I have been drinking this flavor since I tried it while on a road trip. The hotel had samples, very good coffee.","4.0","Good coffee","1399075200"
"p","B001EYUE5C","This coffee is actually the coffee that enticed me enough to want a Keurig.  I tried other flavored coffees, but none quite compared.  This is my favorite flavored coffee, followed in close second by mocha coconut (donut shop).  This coffee has a very smooth flavor, great to wake up to, great for a dessert coffee, just great all around.","5.0","Delicious Coffee","1361318400"
"Shorty","B001EYUE5C","I just got this coffee in the mail and tried it right away. I made the larger cup size on my Kuerig so maybe that's why I couldn't taste the pecan flavor but it didn't bother me because I liked the taste of this coffee anyways. It wasn't too strong and it wasn't too weak, it was just right for me. I will purchase this flavor again.","5.0","It's good!","1362528000"
"csm","B001EYUE5M","This is a breakfast blend coffee and, for many coffee producers, a breakfast blend also means ""the strongest daggone brew we can make"" mentality.  Well, caffeine is caffeine and this guy is a bit strong for me.  I prefer Caribou's breakfast blend over this Green Mountain version. It's just entirely more smooth, no bitterness at all, and just a very enjoyable cup of coffee.  I think this one tastes a bit burnt, like Starbuck's, not at all as nice as some of their other blends (especially the pumpkin spice - awesome!).  Try it to see if it suits your taste but get the 12-pack first.  Otherwise, if you think the way I do, 24 of these guys is a LOT of coffee to wash down!","4.0","Not the best, but CERTAINLY, not the worst!","1350345600"
"jules","B001EYUE5M","My husband favorite coffee. It it lower in oils and easy on the stomach. Smooth. This came nicely boes, on time and will buy from them again excellent .","5.0","Perfect","1404345600"
"My2Cents","B001EYUE5M","My sister-in-law always buys this coffee and I tried it at her house. I thought it seemed much too weak and watered down for my taste.","2.0","Too Weak","1390003200"
"happy","B001F0RJA8","Delicious candy and a very nice variety to have on hand and share with others when they come to visit.","5.0","delicious","1379721600"
"cincin","B001F1SAPA","Of all the Teeccino flavors I like this one the best.  I add some to my decaf/coffee for some extra flavor.  Does the yummy trick.","4.0","better","1274745600"
"cat","B001F3J868","The pecans arrived on time.  They are a good size and taste fresh.  I would recommend this to a friend and probably place another order.","4.0","I'm Not Nuts!","1395187200"
"Bill","B001FA1DXW","Grew up with these and others like them and now that Mom can't say I have had enough I eat all I want, and at 126 pounds and 60 years old I can handle it.","5.0","Good stuff","1325289600"
"RN","B001FA1DXW","But this on sale for Halloween.  Kids like it and so do I.  I rarely feel like a nut, so this is my favorite.  LOL.  I will eat almond joy too, but prefer mounds.  It has name brand products and my house is egg and toilet paper free.  Get it on sale and if their are leftovers, you can eat it as an adult.  I hated getting cheap candy as a kid that ended up in the trash by December.  Again, it is candy, just buy it on sale.  I give this to trick or treaters last so leftovers are MINE.","5.0","My favorite candy","1356652800"
"Renter","B001FA1DYG","I always give out candy at Halloween, but this year I haven't been able to get out to the stores. I saw the good reviews for these Kit Kats and I'm glad I listened. Four bags full is plenty to fill a large bowl to hold out for the kids. The individual bars are smaller than fun size, which has actually turned out to be the right size for me to consume the leftovers. One little bar has less then 60 calories and not much fat either. Since they are individually wrapped that cuts down on the temptation to eat more than a serving's worth. There are three flavors included: milk chocolate, dark chocolate, and white chocolate, and they are all delicious. The candy arrived with no melted bits and no broken pieces. Very good buy.","5.0","Halloween was saved","1351900800"
"happy","B001FA1DZK","I love Almonds and then when you add chocolate they are fantastic to eat and to serve when you have guests in.","5.0","very nice","1379721600"
"WM","B001FA1EDG","I purchased this on Feb 14, 2011 for about $14. It was a good deal that day. They arrived fresh. There were a lot of candy in this package, I shared them with friends and coworkers. Also with family that came home from school. It had been a long time since I last enjoyed a Payday candy bar. I really enjoyed these.","5.0","PAYDAY - As good as Ever!","1302912000"
"csm","B001FA1K2G","Golly, writing this review is making me drool!  Years ago, you could only buy these in Ohio at Christmastime.  However, some wise soul figured it would make good marketing sense to make them available year round for us addicts and well, voila! No more buying tons of these boxes at Christmas and storing them in the freezer all year!  Golly these things are awesome!  I've been eating them for 40 years and still can't get enough of them. In my husband's family, they were always the first gift of Christmas, delivered from Santa.  These things are in so many family traditions, that they HAVE to be doing something right. The only difference I notice is that the cherries are smaller than they were 20 years ago.  Other than that, they haven't mucked with the taste, the cordial filling, or anything else!  Highly, highly recommend!","5.0","Same great taste!","1270684800"
"Bun","B001FA1KNK","I always drink this tea and was happy to find it available on save and subscribe in many quantities.  Heartily recommend.","5.0","The best British tea","1362441600"
"nicole","B001FA1KNK","Very good tea - the tea is milder than expected. However, the price is right when it is on sale (~$12 for a 6 pack of 40 tea bags). A single box runs about $4 at the grocers. Glad I made the purchase.","4.0","Good everyday black tea","1267660800"
"Marabar","B001FA1KO4","I've been substituting the cane syrup for granulated sugar whenever I can - it tastes much better.  And in my ice cream recipes it guarantees a smooth quality.  I bought a new ice cream maker here on Amazon (Cuis.Ice-100) and my old recipes were coming out grainy.  I substituted the Lyles for the sugar and it's much smoother.","5.0","Works in So Many Recipes","1380153600"
"Rachel","B001FA1KU8","Husband eats raisins by the handful.  These are very good and the most reasonably priced organic raisins I've found.","4.0","Great organic raisins","1306800000"
"mm2","B001FA1L5W","hard to find a gluten-free prepared food item that has enough taste to not waste money; like a twix bar","5.0","yummy","1359936000"
"warrior","B001FA1LL6","I drink this 2 or 3 times per day after my once in the morning regular coffee; it does not taste like decaf, it's not waterdown and does not have the artificial taste that some decaf has; also smells great!","5.0","Best Decaf","1312156800"
"Harpseal","B001FA1LW0","I bought this as soon as I saw that Amazon was selling it again themselves of course with prime shipping you can't beat the deal.  When I buy this online from other stores the expiration is usually about 4 months out.  But when i received my shipment from amazon the expiration date was 8 months out!!! That's incredible, such freshly made milk!  Great product we use this for our 16 month old son and he loves it!","5.0","Awesome expiration date!!","1344470400"
"JJ","B001FA1S5U","This is a fantastic alternative to the &#34;blue box&#34; mac and cheese. All the great flavor you would expect without some of the harmful added ingredients. My family and i have also tried the Annie's brand and i couldn't get my kids to swallow it. It was just horrible! This is a good choice, if your interested in taste as well as quality.","5.0","GREAT!","1389484800"
